,host_response_rate,host_is_superhost,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_business_travel_ready,cancellation_policy,zvi,Number_of_days_as_host,number_of_amenities,review_period
6549,98,f,2,1.0,1.0,1.0,19,0,17,1,0,56,86,2,80.0,10.0,5.0,8.0,10.0,10.0,7.0,f,flexible,1896,989.0,35,3.0
6550,100,f,2,1.0,1.0,1.0,62,0,15,1,0,41,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,strict_14_with_grace_period,1896,383.0,29,0.0
6551,100,f,2,1.0,1.0,1.0,92,100,100,1,0,14,40,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1896,655.0,23,21.0
6552,0,f,2,1.0,1.0,1.0,60,0,0,1,0,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,566.0,23,0.0
6553,100,f,2,1.0,1.0,1.0,19,0,17,1,0,25,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,31,0.0
6554,98,f,2,1.0,1.0,1.0,19,0,17,1,0,34,60,3,80.0,9.0,9.0,10.0,9.0,9.0,9.0,f,flexible,1896,989.0,32,6.0
6555,100,t,6,1.0,2.0,4.0,146,0,30,4,15,18,44,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1896,1227.0,27,6.0
6556,100,f,2,1.0,1.0,2.0,19,0,17,1,0,37,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,34,0.0
6557,100,f,1,1.0,1.0,1.0,19,0,17,1,0,39,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,34,0.0
6558,100,f,2,1.0,1.0,1.0,69,0,10,1,0,7,20,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1896,1509.0,18,8.0
6559,98,f,3,1.0,1.0,3.0,19,0,17,1,0,47,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,33,0.0
6560,98,f,2,1.0,1.0,1.0,10,0,17,1,0,51,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,19,0.0
6561,98,f,2,1.0,1.0,1.0,19,0,17,1,0,53,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,32,0.0
6562,100,f,6,1.0,2.0,3.0,128,150,20,2,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,89.0,25,0.0
6563,98,f,2,1.0,1.0,0.0,10,0,17,1,0,38,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,26,0.0
6564,98,f,3,1.0,1.0,3.0,19,0,17,1,0,43,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,26,0.0
6565,98,f,2,1.0,1.0,0.0,10,0,17,1,0,25,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,26,0.0
6566,98,f,2,1.0,1.0,1.0,19,0,17,1,0,35,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,33,0.0
6567,98,f,2,1.0,1.0,1.0,19,0,17,1,0,27,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,33,0.0
6568,98,f,2,1.0,1.0,1.0,10,0,17,1,0,38,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,989.0,33,0.0
6569,100,f,2,1.0,1.0,1.0,72,0,15,1,50,40,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,moderate,1896,1278.0,21,0.0
6570,98,t,3,1.0,1.0,2.0,118,100,50,3,60,9,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,moderate,1896,1003.0,27,0.0
6571,0,f,2,1.0,1.0,3.0,109,0,0,1,0,12,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,moderate,1896,29.0,7,0.0
6572,100,f,2,1.0,1.0,1.0,19,0,17,1,0,53,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,32,0.0
6573,100,f,2,1.0,1.0,1.0,19,0,17,1,0,44,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,32,0.0
6574,100,f,2,1.0,1.0,1.0,19,0,17,1,0,52,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,32,0.0
6575,100,f,3,1.0,1.0,1.0,19,0,17,1,0,49,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,32,0.0
6576,100,f,2,1.0,1.0,1.0,19,0,17,1,0,48,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1896,727.0,32,0.0
6577,100,f,2,1.0,1.0,1.0,100,800,80,2,0,44,74,24,95.0,10.0,9.0,9.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1860,2189.0,15,1899.0
6578,100,t,2,1.0,1.0,1.0,265,0,75,2,0,0,12,83,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1860,1932.0,28,1497.0
6579,98,t,2,1.0,1.0,1.0,161,0,80,1,0,60,90,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1860,2176.0,34,206.0
6580,100,f,2,1.0,0.0,1.0,57,500,80,1,5,53,83,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1860,3303.0,35,37.0
6581,98,t,6,2.0,2.0,3.0,300,0,100,1,0,51,81,20,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1860,2176.0,35,1545.0
